0	-0.020833333332570533
1	0.059833333331607903
2	0.1058333333297459
3	0.14783333332793694
4	0.18583333332620749
5	0.21983333332458346
6	0.24983333332308885
7	0.2758333333217457
8	0.29783333332057355
9	0.31583333331959007
10	0.32983333331880954
11	0.339833333318243
12	0.34583333331790039
13	0.34783333331778565
14	0.34583333331790039
15	0.339833333318243
16	0.32983333331880937
17	0.31583333331958985
18	0.29783333332057349
19	0.2758333333217457
20	0.24983333332308885
21	0.21983333332458346
22	0.18583333332620749
23	0.14783333332793694
24	0.10583333332974591
25	0.059833333331607889
26	-0.020833333332570533
