0	-0.004885827748812294
1	0.020595899882061106
2	0.022008248070683373
3	0.023343679621610467
4	0.024602194540328665
5	0.025783793297555677
6	0.026888475744079682
7	0.027916242237613798
8	0.028867092067957498
9	0.029741024559718006
10	0.030538039284224001
11	0.03125813621470052
12	0.031901314721968069
13	0.03246757474141708
14	0.032956915506827313
15	0.033369336778658158
16	0.03370476243497434
17	0.033963253083131313
18	0.034144807353716458
19	0.034249424093018135
20	0.034277101287531642
21	0.034227792997477878
22	0.03410154544351205
23	0.033898358694163119
24	0.03361823226233588
25	0.0091218184283677339
26	0.0094595148792407588
27	0.0093323905507092762
28	0.0092360774569692165
29	0.0091387516139355331
30	0.0090416869622890091
31	0.0089447184814207617
32	0.0088471353531180876
33	0.0087718692443151565
34	0.008345076585141057
35	0.031585589415574523
36	0.031467934934381138
37	0.031273339197274409
38	0.03100180230687366
39	0.030653324105639902
40	0.030227847487890775
41	0.02972543104490085
42	0.029146076621095186
43	0.028489785458833392
44	0.02775655899211945
45	0.026946361141709972
46	0.026059241645422247
47	0.025095200747024978
48	0.024054239385880728
49	0.022936358016875862
50	0.021741557756673476
51	0.020469838536434092
52	-0.0043372573079150985
