0	-0.04166666666590866
1	0.23416666666248837
2	0.46416666665798917
3	0.67416666665361913
4	0.86416666664944086
5	1.034166666645518
6	1.1841666666419071
7	1.3141666666386622
8	1.4241666666358317
9	1.5141666666334528
10	1.584166666631569
11	1.6341666666301986
12	1.6641666666293704
13	1.6741666666290922
14	1.6641666666293702
15	1.6341666666301975
16	1.5841666666315657
17	1.514166666633451
18	1.4241666666358264
19	1.3141666666386569
20	1.184166666641902
21	1.0341666666455163
22	0.86416666664943864
23	0.67416666665361646
24	0.46416666665798795
25	0.23416666666248753
26	-0.041666666665908292
